,1,2,3,4,5
59,0.8066574757626968,0.8024993329182603,0.8021880281063773,0.8021880281063773,0.8021880281063773
60,0.8037000800498088,0.8027216934981767,0.8031664146580094,0.8031664146580094,0.8031664146580094
61,0.8006982122209375,0.7997865338432802,0.7975629280441163,0.7975406919861247,0.7975406919861247
62,0.8010317530908121,0.7995197011473806,0.8028773459041181,0.8028773459041181,0.8028773459041181
63,0.8011651694387619,0.7940496308814373,0.7949168371431112,0.7949168371431112,0.7949168371431112
64,0.8041003290936583,0.7994752290313973,0.8004536155830294,0.8004536155830294,0.8004536155830294
65,0.7977630525660411,0.7944054078093036,0.802143555990394,0.802143555990394,0.802143555990394
66,0.8092813306057102,0.8040336209196833,0.8033887752379258,0.8033887752379258,0.8033887752379258
67,0.8051231877612737,0.8098372320555012,0.800297963177088,0.800297963177088,0.800297963177088
68,0.8128835720003558,0.8060571021969225,0.8108600907231166,0.8108600907231166,0.8108600907231166
69,0.8143066797118207,0.8099928844614427,0.8051676598772569,0.8051676598772569,0.8051676598772569
70,0.8133060571021969,0.8104820777372588,0.8092813306057102,0.8092813306057102,0.8092813306057102
71,0.8135951258560883,0.805656853153073,0.8087921373298942,0.8087921373298942,0.8087921373298942
72,0.8059459219069643,0.8041225651516499,0.8097927599395179,0.8097927599395179,0.8097927599395179
73,0.8160855643511519,0.8100151205194344,0.8077692786622788,0.8077692786622788,0.8077692786622788
74,0.8164858133950014,0.8106377301432002,0.8101485368673842,0.8101485368673842,0.8101485368673842
75,0.8239571288801921,0.8190651961220314,0.8181535177443743,0.8181535177443743,0.8181535177443743
76,0.8222227163568443,0.8207996086453794,0.8229565062705684,0.8229565062705684,0.8229565062705684
77,0.819776749977764,0.8216001067330784,0.8184870586142489,0.8184870586142489,0.8184870586142489
78,0.8211776216312372,0.8198212220937472,0.8176865605265499,0.8176865605265499,0.8176865605265499
79,0.8244685582139998,0.8236013519523259,0.8246686827359245,0.8246686827359245,0.8246686827359245
80,0.8276483145068042,0.8244463221560082,0.8191763764119897,0.8191763764119897,0.8191763764119897
81,0.8302721693498176,0.826981232767055,0.8291603664502357,0.8291603664502357,0.8291603664502357
82,0.8399003824601975,0.8353197545139198,0.8270701769990216,0.8270701769990216,0.8270701769990216
83,0.8366094458774348,0.833518633816597,0.8258027216934982,0.8258027216934982,0.8258027216934982
84,0.8390554122565151,0.8354976429778529,0.8330739126567642,0.8330739126567642,0.8330739126567642
85,0.837832429066975,0.8327403717868896,0.8306057102196922,0.8306057102196922,0.8306057102196922
86,0.8386996353286489,0.8337409943965134,0.8320732900471405,0.8320732900471405,0.8320732900471405
87,0.8403673396780219,0.8349862136440452,0.8359646001956773,0.8359646001956773,0.8359646001956773
88,0.8340078270924131,0.8291603664502357,0.8332962732366807,0.8332962732366807,0.8332962732366807
89,0.837587832429067,0.833518633816597,0.8336742862225385,0.8336742862225385,0.8336742862225385
90,0.8449034955083163,0.8409232411278129,0.8361647247176021,0.8361647247176021,0.8361647247176021
91,0.838944231966557,0.8344080761362626,0.837031930979276,0.837031930979276,0.837031930979276
92,0.8361647247176021,0.8311171395535,0.8388552877345904,0.8388552877345904,0.8388552877345904
93,0.8390109401405319,0.8351196299919951,0.8368762785733345,0.8368762785733345,0.8368762785733345
94,0.840789824779863,0.8362759050075602,0.831917637641199,0.831917637641199,0.831917637641199
95,0.8345414924842124,0.8293160188561772,0.8362091968335853,0.8362091968335853,0.8362091968335853
96,0.8398559103442141,0.8365872098194432,0.8337409943965134,0.8337409943965134,0.8337409943965134
97,0.8378991372409499,0.8344080761362626,0.8364982655874766,0.8364982655874766,0.8364982655874766
98,0.8392777728364316,0.837031930979276,0.8375211242550921,0.8375211242550921,0.8375211242550921
99,0.8405897002579382,0.8378101930089834,0.8376990127190251,0.8376990127190251,0.8376990127190251
