,1,2,3,4,5
0,0.10004002490438495,0.10004002490438495,0.10004002490438495,0.10004002490438495,0.10004002490438495
1,0.13019211954104776,0.12963621809125678,0.12963621809125678,0.12963621809125678,0.12963621809125678
2,0.17719914613537313,0.1690162767944499,0.1690162767944499,0.1690162767944499,0.1690162767944499
3,0.19440985502090188,0.20746242106199414,0.20746242106199414,0.20746242106199414,0.20746242106199414
4,0.2374143911767322,0.24288446144267545,0.24288446144267545,0.24288446144267545,0.24288446144267545
5,0.22907586942986746,0.23588010317530908,0.23588010317530908,0.23588010317530908,0.23588010317530908
6,0.23421239882593614,0.2405941474695366,0.2405941474695366,0.2405941474695366,0.2405941474695366
7,0.2769056301698835,0.2798185537667882,0.2798185537667882,0.2798185537667882,0.2798185537667882
8,0.27399270657297875,0.2755492306323935,0.2755492306323935,0.2755492306323935,0.2755492306323935
9,0.3159076758872187,0.31884283554211507,0.31884283554211507,0.31884283554211507,0.31884283554211507
10,0.3504625100062261,0.3558436360402028,0.3558436360402028,0.3558436360402028,0.3558436360402028
11,0.3913101485368674,0.39482344569954636,0.39482344569954636,0.39482344569954636,0.39482344569954636
12,0.41174508583118385,0.41299030507871565,0.41299030507871565,0.41299030507871565,0.41299030507871565
13,0.4511473805923686,0.45354887485546563,0.45354887485546563,0.45354887485546563,0.45354887485546563
14,0.48505736902961843,0.4841901627679445,0.4841901627679445,0.4841901627679445,0.4841901627679445
15,0.4819665569687806,0.4819665569687806,0.4819665569687806,0.4819665569687806,0.4819665569687806
16,0.5347104865249489,0.5347327225829405,0.5347327225829405,0.5347327225829405,0.5347327225829405
17,0.5347771946989238,0.5332206706395091,0.5332206706395091,0.5332206706395091,0.5332206706395091
18,0.5236369296451125,0.5220359334697144,0.5220359334697144,0.5220359334697144,0.5220359334697144
19,0.5533220670639509,0.5507426843369208,0.5507426843369208,0.5507426843369208,0.5507426843369208
20,0.5265498532420173,0.524837676776661,0.524837676776661,0.5248154407186694,0.5248154407186694
21,0.5595703993596015,0.5592368584897269,0.5592368584897269,0.5592368584897269,0.5592368584897269
22,0.6236991906074891,0.6242106199412968,0.6242106199412968,0.6242106199412968,0.6242106199412968
23,0.6097794183047229,0.610268611580539,0.610268611580539,0.610268611580539,0.610268611580539
24,0.6355287734590411,0.6343057902695011,0.6343057902695011,0.6343057902695011,0.6343057902695011
25,0.6272124877701681,0.6269234190162768,0.6269234190162768,0.6269234190162768,0.6269234190162768
26,0.6250555901449791,0.6233878857956061,0.6233878857956061,0.6233878857956061,0.6233878857956061
27,0.6467357466868273,0.6445566130036468,0.6445566130036468,0.6445566130036468,0.6445566130036468
28,0.653228675620386,0.6538512852441519,0.6538512852441519,0.6538512852441519,0.6538512852441519
29,0.671351062883572,0.670795161433781,0.670795161433781,0.670795161433781,0.670795161433781
30,0.652428177532687,0.650515876545406,0.650515876545406,0.650515876545406,0.650515876545406
31,0.6538290491861602,0.653228675620386,0.653228675620386,0.653228675620386,0.653228675620386
32,0.6671262118651605,0.6682380147647425,0.6682380147647425,0.6682380147647425,0.6682380147647425
33,0.6904740727563817,0.6886284799430757,0.6886284799430757,0.6886284799430757,0.6886284799430757
34,0.6975896113137063,0.6952992973405675,0.6952992973405675,0.6952992973405675,0.6952992973405675
35,0.6878502179133683,0.6880503424352931,0.6880503424352931,0.6880503424352931,0.6880503424352931
36,0.7006581873165525,0.6997687449968869,0.6997909810548786,0.6997687449968869,0.6997687449968869
37,0.6934092324112782,0.690829849684248,0.690829849684248,0.690829849684248,0.690829849684248
38,0.6977674997776394,0.6990571911411545,0.6990571911411545,0.6990571911411545,0.6990571911411545
39,0.6773992706572979,0.6786444899048296,0.6786444899048296,0.6786444899048296,0.6786444899048296
40,0.702170239259984,0.7042826647691898,0.7042826647691898,0.7042826647691898,0.7042826647691898
